duration,month,hour,day_of_week,user_type
39.93535,8,11,Saturday,Subscriber
20.54008333,8,11,Saturday,Customer
5.930016667,8,11,Saturday,Subscriber
98.1794,8,11,Saturday,Customer
49.75576667,8,11,Saturday,Customer
15.2579,8,11,Saturday,Subscriber
6.249,8,11,Saturday,Customer
3.769583333,8,11,Saturday,Subscriber
9.466266667,8,11,Saturday,Customer
11.14058333,8,11,Saturday,Subscriber
13.58233333,8,10,Saturday,Subscriber
9.467366667,8,10,Saturday,Subscriber
4.374183333,8,10,Saturday,Subscriber
8.003466667,8,10,Saturday,Subscriber
13.64331667,8,10,Saturday,Customer
1.942966667,8,10,Saturday,Subscriber
18.33108333,8,10,Saturday,Subscriber
14.62493333,8,10,Saturday,Subscriber
3.98815,8,10,Saturday,Subscriber
5.452116667,8,10,Saturday,Subscriber
40.55101667,8,10,Saturday,Subscriber
53.95121667,8,10,Saturday,Customer
3.8853,8,10,Saturday,Subscriber
16.05813333,8,9,Saturday,Subscriber
5.174083333,8,9,Saturday,Subscriber
22.07028333,8,9,Saturday,Subscriber
10.92318333,8,9,Saturday,Subscriber
76.85531667,8,9,Saturday,Customer
11.4079,8,8,Saturday,Customer
3.158066667,8,8,Saturday,Subscriber
13.572,8,8,Saturday,Subscriber
108.2250667,8,8,Saturday,Customer
8.064583333,8,8,Saturday,Customer
2.281066667,8,8,Saturday,Subscriber
24.31251667,8,8,Saturday,Subscriber
12.6381,8,7,Saturday,Subscriber
29.0195,8,7,Saturday,Subscriber
20.97781667,8,7,Saturday,Subscriber
6.2826,8,6,Saturday,Subscriber
6.62515,8,4,Saturday,Subscriber
9.023,8,3,Saturday,Subscriber
7.165316667,8,2,Saturday,Subscriber
12.24763333,8,2,Saturday,Subscriber
24.68815,8,2,Saturday,Customer
3.5188,8,0,Saturday,Subscriber
9.2728,8,0,Saturday,Subscriber
20.12593333,8,0,Saturday,Subscriber
2.925766667,8,0,Saturday,Subscriber
19.69478333,8,0,Saturday,Subscriber
16.19781667,8,0,Saturday,Subscriber
2.0658,8,23,Friday,Subscriber
13.8532,8,23,Friday,Subscriber
31.9205,8,23,Friday,Customer
14.78638333,8,22,Friday,Subscriber
40.06698333,8,22,Friday,Subscriber
9.81165,8,22,Friday,Subscriber
21.66715,8,22,Friday,Customer
83.55813333,8,22,Friday,Customer
4.19355,8,21,Friday,Subscriber
10.35815,8,21,Friday,Subscriber
23.62025,8,21,Friday,Subscriber
37.86641667,8,21,Friday,Subscriber
3.178166667,8,21,Friday,Subscriber
28.92625,8,21,Friday,Customer
109.8080667,8,21,Friday,Customer
36.24418333,8,21,Friday,Subscriber
7.511916667,8,21,Friday,Subscriber
6.630583333,8,20,Friday,Subscriber
20.39413333,8,20,Friday,Customer
10.08556667,8,20,Friday,Subscriber
11.02811667,8,20,Friday,Subscriber
17.35436667,8,20,Friday,Subscriber
10.40986667,8,20,Friday,Subscriber
29.759,8,20,Friday,Customer
5.3416,8,20,Friday,Subscriber
3.852133333,8,20,Friday,Subscriber
22.58613333,8,20,Friday,Customer
19.75435,8,20,Friday,Subscriber
37.97076667,8,20,Friday,Customer
3.105633333,8,20,Friday,Subscriber
9.76315,8,20,Friday,Subscriber
2.773683333,8,19,Friday,Subscriber
91.90118333,8,19,Friday,Customer
49.28873333,8,19,Friday,Customer
6.634083333,8,19,Friday,Subscriber
26.83676667,8,19,Friday,Subscriber
3.724683333,8,19,Friday,Subscriber
2.974516667,8,19,Friday,Subscriber
3.294283333,8,19,Friday,Subscriber
4.45475,8,19,Friday,Subscriber
11.44815,8,19,Friday,Subscriber
5.640683333,8,19,Friday,Subscriber
11.59481667,8,19,Friday,Subscriber
83.8038,8,19,Friday,Customer
238.7798833,8,19,Friday,Customer
4.361366667,8,18,Friday,Customer
10.64923333,8,18,Friday,Subscriber
11.75533333,8,18,Friday,Subscriber
8.631333333,8,18,Friday,Subscriber
23.82698333,8,18,Friday,Customer
23.62163333,8,18,Friday,Customer
14.81593333,8,18,Friday,Customer
7.752133333,8,18,Friday,Subscriber
9.837983333,8,18,Friday,Subscriber
14.83433333,8,18,Friday,Subscriber
11.45825,8,18,Friday,Subscriber
18.84815,8,18,Friday,Subscriber
16.50235,8,18,Friday,Customer
6.895833333,8,18,Friday,Subscriber
20.848,8,18,Friday,Subscriber
19.94618333,8,18,Friday,Subscriber
39.11215,8,18,Friday,Customer
8.975183333,8,18,Friday,Subscriber
2.87685,8,18,Friday,Subscriber
6.131283333,8,18,Friday,Subscriber
5.1938,8,17,Friday,Subscriber
7.947516667,8,17,Friday,Subscriber
57.27045,8,17,Friday,Customer
21.41893333,8,17,Friday,Subscriber
33.61576667,8,17,Friday,Customer
21.62248333,8,17,Friday,Subscriber
2.786633333,8,17,Friday,Subscriber
14.38748333,8,17,Friday,Subscriber
5.46035,8,17,Friday,Customer
2.39525,8,17,Friday,Subscriber
15.61503333,8,17,Friday,Subscriber
15.30241667,8,17,Friday,Customer
4.757383333,8,17,Friday,Subscriber
8.031683333,8,17,Friday,Subscriber
15.12868333,8,17,Friday,Subscriber
5.765316667,8,17,Friday,Subscriber
11.71528333,8,17,Friday,Subscriber
8.972083333,8,17,Friday,Subscriber
126.0578333,8,17,Friday,Customer
16.76453333,8,17,Friday,Subscriber
11.33925,8,17,Friday,Subscriber
28.68113333,8,17,Friday,Subscriber
10.38378333,8,17,Friday,Subscriber
31.97258333,8,16,Friday,Customer
5.566933333,8,16,Friday,Subscriber
9.633483333,8,16,Friday,Subscriber
7.632233333,8,16,Friday,Subscriber
15.10053333,8,16,Friday,Subscriber
6.9022,8,16,Friday,Subscriber
7.435783333,8,16,Friday,Subscriber
6.84895,8,16,Friday,Subscriber
8.201116667,8,16,Friday,Subscriber
8.678383333,8,16,Friday,Subscriber
10.23498333,8,16,Friday,Subscriber
4.437583333,8,16,Friday,Subscriber
7.2065,8,16,Friday,Subscriber
4.54055,8,16,Friday,Subscriber
102.39025,8,16,Friday,Customer
3.214533333,8,15,Friday,Subscriber
8.766,8,15,Friday,Subscriber
11.97341667,8,15,Friday,Subscriber
4.898066667,8,15,Friday,Subscriber
165.4990833,8,15,Friday,Customer
11.12531667,8,15,Friday,Subscriber
10.03733333,8,15,Friday,Subscriber
81.73843333,8,15,Friday,Customer
10.27001667,8,15,Friday,Customer
18.96263333,8,15,Friday,Subscriber
11.17498333,8,15,Friday,Customer
9.748983333,8,15,Friday,Subscriber
16.86738333,8,15,Friday,Subscriber
13.38208333,8,15,Friday,Customer
9.448466667,8,15,Friday,Subscriber
11.52288333,8,14,Friday,Subscriber
9.482433333,8,14,Friday,Subscriber
5.501266667,8,14,Friday,Subscriber
3.826433333,8,14,Friday,Subscriber
14.12231667,8,14,Friday,Customer
31.33805,8,14,Friday,Customer
45.33871667,8,14,Friday,Customer
47.7034,8,13,Friday,Customer
13.05753333,8,13,Friday,Customer
40.80046667,8,13,Friday,Customer
6.706116667,8,13,Friday,Subscriber
7.764933333,8,13,Friday,Subscriber
22.30958333,8,13,Friday,Subscriber
4.415433333,8,13,Friday,Subscriber
4.053766667,8,13,Friday,Subscriber
6.17145,8,13,Friday,Subscriber
31.64358333,8,13,Friday,Customer
50.6045,8,13,Friday,Customer
9.648016667,8,13,Friday,Subscriber
77.9164,8,12,Friday,Customer
11.56731667,8,12,Friday,Subscriber
13.48851667,8,12,Friday,Customer
3.48765,8,12,Friday,Subscriber
12.18216667,8,12,Friday,Subscriber
8.565066667,8,12,Friday,Customer
28.79528333,8,12,Friday,Customer
14.65523333,8,12,Friday,Subscriber
15.06623333,8,12,Friday,Subscriber
7.145333333,8,12,Friday,Subscriber
5.94275,8,12,Friday,Subscriber
11.20651667,8,12,Friday,Subscriber
8.323066667,8,12,Friday,Subscriber
164.5993667,8,11,Friday,Customer
12.01763333,8,11,Friday,Subscriber
6.516,8,11,Friday,Subscriber
8.26115,8,11,Friday,Customer
49.29185,8,11,Friday,Customer
19.32061667,8,11,Friday,Subscriber
12.54323333,8,11,Friday,Subscriber
3.321883333,8,11,Friday,Subscriber
16.84861667,8,10,Friday,Subscriber
40.02316667,8,9,Friday,Customer
23.44106667,8,9,Friday,Customer
4.70455,8,9,Friday,Subscriber
8.020033333,8,9,Friday,Subscriber
9.04575,8,9,Friday,Subscriber
7.875433333,8,9,Friday,Customer
4.330266667,8,9,Friday,Subscriber
17.64976667,8,9,Friday,Subscriber
16.85433333,8,9,Friday,Subscriber
13.07075,8,8,Friday,Subscriber
21.42745,8,8,Friday,Customer
7.918833333,8,8,Friday,Subscriber
11.51696667,8,8,Friday,Subscriber
9.844433333,8,8,Friday,Subscriber
13.8014,8,8,Friday,Subscriber
18.63591667,8,8,Friday,Subscriber
5.840933333,8,8,Friday,Subscriber
4.83975,8,8,Friday,Subscriber
12.82535,8,8,Friday,Subscriber
9.35955,8,8,Friday,Subscriber
11.8932,8,8,Friday,Subscriber
11.96426667,8,8,Friday,Subscriber
13.65911667,8,8,Friday,Subscriber
8.718533333,8,8,Friday,Subscriber
18.86013333,8,8,Friday,Customer
10.5013,8,8,Friday,Subscriber
8.786133333,8,8,Friday,Subscriber
13.60013333,8,8,Friday,Subscriber
10.92418333,8,8,Friday,Subscriber
15.02898333,8,7,Friday,Subscriber
3.689833333,8,7,Friday,Subscriber
14.4199,8,7,Friday,Subscriber
3.679116667,8,7,Friday,Subscriber
25.14951667,8,7,Friday,Subscriber
56.51895,8,7,Friday,Customer
7.027733333,8,7,Friday,Subscriber
5.36915,8,7,Friday,Subscriber
6.59545,8,7,Friday,Subscriber
34.24691667,8,7,Friday,Subscriber
41.48871667,8,7,Friday,Subscriber
8.793283333,8,7,Friday,Subscriber
308.7963,8,7,Friday,Subscriber
17.59158333,8,7,Friday,Subscriber
2.098833333,8,6,Friday,Subscriber
3.486933333,8,6,Friday,Subscriber
5.781966667,8,6,Friday,Subscriber
4.4547,8,6,Friday,Subscriber
9.9989,8,1,Friday,Subscriber
2.994516667,8,0,Friday,Subscriber
17.12868333,8,0,Friday,Customer
5.813616667,8,23,Thursday,Customer
5.157483333,8,23,Thursday,Subscriber
27.51886667,8,23,Thursday,Customer
21.58626667,8,22,Thursday,Subscriber
22.18978333,8,22,Thursday,Subscriber
20.81478333,8,22,Thursday,Customer
14.76516667,8,22,Thursday,Subscriber
28.05665,8,22,Thursday,Customer
15.01888333,8,22,Thursday,Subscriber
29.54435,8,21,Thursday,Subscriber
7.076666667,8,21,Thursday,Subscriber
7.274383333,8,21,Thursday,Subscriber
29.62698333,8,21,Thursday,Subscriber
7.35785,8,21,Thursday,Subscriber
19.745,8,21,Thursday,Subscriber
23.87551667,8,21,Thursday,Customer
24.91448333,8,21,Thursday,Customer
10.24733333,8,21,Thursday,Subscriber
24.21101667,8,21,Thursday,Subscriber
8.448583333,8,20,Thursday,Subscriber
26.2665,8,20,Thursday,Customer
9.410783333,8,20,Thursday,Subscriber
2.792383333,8,20,Thursday,Subscriber
6.231966667,8,20,Thursday,Subscriber
2.5876,8,20,Thursday,Subscriber
6.0994,8,20,Thursday,Subscriber
4.7183,8,20,Thursday,Subscriber
9.2411,8,20,Thursday,Customer
7.7405,8,20,Thursday,Subscriber
33.10383333,8,20,Thursday,Customer
13.9601,8,19,Thursday,Subscriber
12.73463333,8,19,Thursday,Subscriber
2.641766667,8,19,Thursday,Subscriber
17.0472,8,19,Thursday,Subscriber
52.93966667,8,19,Thursday,Customer
8.5445,8,19,Thursday,Subscriber
10.65245,8,19,Thursday,Subscriber
20.13166667,8,19,Thursday,Customer
5.693166667,8,19,Thursday,Subscriber
30.11648333,8,19,Thursday,Subscriber
11.27011667,8,19,Thursday,Subscriber
12.27116667,8,19,Thursday,Subscriber
10.85725,8,19,Thursday,Subscriber
9.50665,8,19,Thursday,Subscriber
10.64938333,8,19,Thursday,Subscriber
13.24173333,8,19,Thursday,Customer
13.47008333,8,19,Thursday,Subscriber
11.2138,8,19,Thursday,Subscriber
64.3433,8,19,Thursday,Customer
17.01475,8,19,Thursday,Subscriber
12.9641,8,19,Thursday,Subscriber
12.392,8,19,Thursday,Subscriber
7.91775,8,19,Thursday,Subscriber
5.998666667,8,19,Thursday,Subscriber
20.22313333,8,18,Thursday,Customer
8.89195,8,18,Thursday,Subscriber
21.8087,8,18,Thursday,Subscriber
18.96813333,8,18,Thursday,Subscriber
23.1163,8,18,Thursday,Subscriber
9.060433333,8,18,Thursday,Subscriber
9.275366667,8,18,Thursday,Customer
17.32185,8,18,Thursday,Subscriber
4.783116667,8,18,Thursday,Subscriber
15.39348333,8,18,Thursday,Subscriber
8.95995,8,18,Thursday,Subscriber
2.1996,8,18,Thursday,Subscriber
4.875033333,8,18,Thursday,Customer
22.10001667,8,18,Thursday,Subscriber
17.59025,8,18,Thursday,Subscriber
11.0253,8,18,Thursday,Subscriber
4.165533333,8,18,Thursday,Subscriber
23.03348333,8,18,Thursday,Subscriber
6.115333333,8,18,Thursday,Subscriber
8.592216667,8,18,Thursday,Subscriber
19.69741667,8,18,Thursday,Subscriber
24.1089,8,18,Thursday,Customer
1.494733333,8,17,Thursday,Subscriber
17.37501667,8,17,Thursday,Subscriber
2.600033333,8,17,Thursday,Subscriber
32.52748333,8,17,Thursday,Subscriber
16.78081667,8,17,Thursday,Subscriber
16.1405,8,17,Thursday,Subscriber
24.1946,8,17,Thursday,Subscriber
10.07683333,8,17,Thursday,Subscriber
10.54021667,8,17,Thursday,Subscriber
10.3386,8,17,Thursday,Subscriber
6.0467,8,17,Thursday,Subscriber
7.244916667,8,17,Thursday,Subscriber
20.79571667,8,17,Thursday,Customer
25.17283333,8,17,Thursday,Subscriber
9.541166667,8,17,Thursday,Subscriber
7.808383333,8,17,Thursday,Subscriber
18.0615,8,17,Thursday,Subscriber
7.742183333,8,17,Thursday,Subscriber
27.16521667,8,17,Thursday,Customer
17.67603333,8,17,Thursday,Subscriber
28.79783333,8,17,Thursday,Subscriber
75.94015,8,17,Thursday,Customer
4.59455,8,17,Thursday,Subscriber
19.31946667,8,17,Thursday,Subscriber
1.74475,8,17,Thursday,Subscriber
25.48585,8,17,Thursday,Subscriber
9.7813,8,17,Thursday,Subscriber
17.15075,8,17,Thursday,Subscriber
11.00201667,8,17,Thursday,Subscriber
7.1507,8,17,Thursday,Subscriber
3.63545,8,17,Thursday,Subscriber
22.88235,8,17,Thursday,Subscriber
17.22491667,8,17,Thursday,Subscriber
3.87385,8,17,Thursday,Subscriber
30.62061667,8,16,Thursday,Customer
35.5668,8,16,Thursday,Customer
11.37483333,8,16,Thursday,Subscriber
19.25056667,8,16,Thursday,Customer
20.96526667,8,16,Thursday,Customer
7.448616667,8,16,Thursday,Subscriber
9.05155,8,16,Thursday,Subscriber
14.82571667,8,16,Thursday,Subscriber
1.684833333,8,16,Thursday,Subscriber
8.23475,8,16,Thursday,Subscriber
9.703116667,8,16,Thursday,Customer
7.87485,8,16,Thursday,Subscriber
9.88875,8,16,Thursday,Subscriber
9.382833333,8,16,Thursday,Subscriber
3.438433333,8,16,Thursday,Subscriber
2.197416667,8,16,Thursday,Subscriber
18.2958,8,16,Thursday,Customer
6.699566667,8,15,Thursday,Customer
4.7881,8,15,Thursday,Subscriber
2.990916667,8,15,Thursday,Subscriber
17.90443333,8,15,Thursday,Customer
2.8419,8,15,Thursday,Subscriber
5.507916667,8,15,Thursday,Customer
6.561016667,8,15,Thursday,Subscriber
19.39165,8,14,Thursday,Customer
88.20333333,8,14,Thursday,Customer
9.957833333,8,14,Thursday,Subscriber
10.04078333,8,14,Thursday,Subscriber
166.6869833,8,14,Thursday,Customer
21.27485,8,14,Thursday,Customer
6.470316667,8,14,Thursday,Customer
16.8681,8,14,Thursday,Customer
21.85976667,8,14,Thursday,Customer
17.72791667,8,13,Thursday,Subscriber
27.91536667,8,13,Thursday,Subscriber
9.5929,8,13,Thursday,Subscriber
5.439566667,8,13,Thursday,Subscriber
29.66778333,8,13,Thursday,Subscriber
4.738883333,8,13,Thursday,Subscriber
22.69336667,8,12,Thursday,Subscriber
37.71145,8,12,Thursday,Customer
3.946583333,8,12,Thursday,Subscriber
4.779683333,8,12,Thursday,Subscriber
5.18265,8,12,Thursday,Subscriber
2.353983333,8,12,Thursday,Subscriber
7.548833333,8,11,Thursday,Customer
6.144316667,8,11,Thursday,Subscriber
3.779083333,8,11,Thursday,Subscriber
6.942266667,8,11,Thursday,Customer
14.45253333,8,11,Thursday,Subscriber
3.999416667,8,11,Thursday,Subscriber
7.769733333,8,10,Thursday,Customer
155.8052167,8,10,Thursday,Customer
8.484133333,8,10,Thursday,Subscriber
7.238416667,8,9,Thursday,Customer
10.53355,8,9,Thursday,Subscriber
4.827133333,8,9,Thursday,Subscriber
3.308733333,8,9,Thursday,Customer
5.806316667,8,9,Thursday,Subscriber
21.11516667,8,9,Thursday,Customer
2.551433333,8,9,Thursday,Subscriber
210.0580833,8,9,Thursday,Customer
10.90881667,8,9,Thursday,Subscriber
9.118866667,8,9,Thursday,Subscriber
20.5704,8,9,Thursday,Subscriber
14.3076,8,9,Thursday,Customer
24.49113333,8,9,Thursday,Subscriber
4.573366667,8,9,Thursday,Subscriber
13.8829,8,9,Thursday,Subscriber
7.666133333,8,9,Thursday,Subscriber
7.023633333,8,9,Thursday,Subscriber
9.84655,8,8,Thursday,Subscriber
4.939883333,8,8,Thursday,Subscriber
25.04701667,8,8,Thursday,Customer
7.0329,8,8,Thursday,Subscriber
4.933733333,8,8,Thursday,Subscriber
15.63881667,8,8,Thursday,Subscriber
16.55486667,8,8,Thursday,Subscriber
9.757483333,8,8,Thursday,Subscriber
15.2083,8,8,Thursday,Subscriber
3.458116667,8,8,Thursday,Subscriber
7.03,8,8,Thursday,Subscriber
16.08333333,8,8,Thursday,Customer
12.5157,8,8,Thursday,Subscriber
16.2347,8,8,Thursday,Subscriber
8.2945,8,8,Thursday,Subscriber
10.7369,8,8,Thursday,Subscriber
8.292083333,8,8,Thursday,Subscriber
21.90298333,8,8,Thursday,Subscriber
44.45406667,8,8,Thursday,Subscriber
5.922266667,8,8,Thursday,Subscriber
8.535983333,8,8,Thursday,Subscriber
12.52008333,8,8,Thursday,Subscriber
24.35258333,8,8,Thursday,Subscriber
10.25658333,8,8,Thursday,Subscriber
17.22713333,8,7,Thursday,Subscriber
4.661883333,8,7,Thursday,Subscriber
6.174166667,8,7,Thursday,Subscriber
5.28485,8,7,Thursday,Subscriber
4.142383333,8,7,Thursday,Subscriber
9.2984,8,7,Thursday,Subscriber
17.22296667,8,7,Thursday,Subscriber
27.69843333,8,7,Thursday,Subscriber
16.24381667,8,7,Thursday,Subscriber
11.56576667,8,7,Thursday,Subscriber
8.639916667,8,7,Thursday,Subscriber
7.041683333,8,7,Thursday,Subscriber
4.164933333,8,7,Thursday,Subscriber
4.437233333,8,7,Thursday,Subscriber
7.12325,8,7,Thursday,Subscriber
10.45613333,8,7,Thursday,Subscriber
5.2538,8,7,Thursday,Subscriber
9.459833333,8,7,Thursday,Subscriber
17.94573333,8,6,Thursday,Subscriber
27.73878333,8,6,Thursday,Subscriber
7.439,8,6,Thursday,Subscriber
19.77128333,8,5,Thursday,Subscriber
16.72581667,8,5,Thursday,Subscriber
7.9146,8,2,Thursday,Subscriber
13.05763333,8,1,Thursday,Subscriber
6.079833333,8,1,Thursday,Subscriber
22.46601667,8,0,Thursday,Subscriber
23.9435,8,0,Thursday,Subscriber
24.28378333,8,0,Thursday,Subscriber
7.112583333,8,23,Wednesday,Subscriber
18.3312,8,23,Wednesday,Subscriber
12.7107,8,23,Wednesday,Subscriber
1.48485,8,23,Wednesday,Subscriber
10.74508333,8,23,Wednesday,Subscriber
28.59586667,8,22,Wednesday,Customer
30.74031667,8,22,Wednesday,Customer
7.52285,8,22,Wednesday,Subscriber
12.8131,8,22,Wednesday,Subscriber
77.12658333,8,22,Wednesday,Customer
16.94868333,8,22,Wednesday,Subscriber
42.69335,8,22,Wednesday,Customer
25.89446667,8,21,Wednesday,Subscriber
16.91525,8,21,Wednesday,Subscriber
22.14685,8,21,Wednesday,Subscriber
10.27103333,8,21,Wednesday,Subscriber
17.86038333,8,21,Wednesday,Subscriber
10.32803333,8,21,Wednesday,Subscriber
13.90633333,8,21,Wednesday,Subscriber
12.14071667,8,21,Wednesday,Subscriber
5.74395,8,20,Wednesday,Subscriber
26.50266667,8,20,Wednesday,Subscriber
13.7049,8,20,Wednesday,Subscriber
8.5656,8,20,Wednesday,Subscriber
7.17375,8,20,Wednesday,Customer
11.41705,8,20,Wednesday,Subscriber
13.87011667,8,20,Wednesday,Subscriber
8.037466667,8,20,Wednesday,Customer
17.34038333,8,20,Wednesday,Subscriber
15.93943333,8,20,Wednesday,Subscriber
12.52883333,8,20,Wednesday,Subscriber
21.7857,8,20,Wednesday,Subscriber
6.73375,8,20,Wednesday,Subscriber
54.4886,8,20,Wednesday,Customer
16.8723,8,20,Wednesday,Subscriber
16.19546667,8,20,Wednesday,Subscriber
4.003233333,8,19,Wednesday,Customer
16.04155,8,19,Wednesday,Subscriber
7.11095,8,19,Wednesday,Subscriber
5.871483333,8,19,Wednesday,Subscriber
12.72636667,8,19,Wednesday,Subscriber
16.53861667,8,19,Wednesday,Subscriber
2.725116667,8,19,Wednesday,Subscriber
30.34646667,8,19,Wednesday,Subscriber
10.05045,8,19,Wednesday,Subscriber
19.55081667,8,19,Wednesday,Subscriber
3.682966667,8,19,Wednesday,Subscriber
15.70198333,8,19,Wednesday,Subscriber
17.63173333,8,19,Wednesday,Subscriber
32.13326667,8,19,Wednesday,Subscriber
7.88805,8,19,Wednesday,Subscriber
16.6267,8,19,Wednesday,Subscriber
11.99346667,8,19,Wednesday,Subscriber
26.54985,8,19,Wednesday,Customer
24.48036667,8,19,Wednesday,Subscriber
25.60736667,8,19,Wednesday,Subscriber
22.54613333,8,19,Wednesday,Customer
14.98145,8,19,Wednesday,Subscriber
27.76365,8,19,Wednesday,Subscriber
6.574116667,8,18,Wednesday,Subscriber
12.36948333,8,18,Wednesday,Subscriber
11.76785,8,18,Wednesday,Subscriber
16.34513333,8,18,Wednesday,Subscriber
35.01958333,8,18,Wednesday,Customer
25.89871667,8,18,Wednesday,Subscriber
24.35195,8,18,Wednesday,Subscriber
20.98848333,8,18,Wednesday,Customer
7.871083333,8,18,Wednesday,Customer
7.222216667,8,18,Wednesday,Subscriber
15.25033333,8,18,Wednesday,Subscriber
4.850283333,8,18,Wednesday,Subscriber
19.51023333,8,18,Wednesday,Subscriber
11.3716,8,18,Wednesday,Subscriber
142.9955,8,18,Wednesday,Customer
8.402266667,8,18,Wednesday,Subscriber
80.40131667,8,18,Wednesday,Customer
9.072966667,8,18,Wednesday,Subscriber
22.809,8,18,Wednesday,Subscriber
82.88496667,8,18,Wednesday,Customer
13.26621667,8,18,Wednesday,Subscriber
36.54828333,8,18,Wednesday,Customer
13.37035,8,18,Wednesday,Subscriber
32.96955,8,18,Wednesday,Customer
12.41978333,8,18,Wednesday,Subscriber
9.30595,8,18,Wednesday,Subscriber
8.050483333,8,18,Wednesday,Subscriber
15.5274,8,18,Wednesday,Subscriber
18.75888333,8,18,Wednesday,Subscriber
18.62388333,8,18,Wednesday,Subscriber
28.00468333,8,18,Wednesday,Customer
12.20548333,8,18,Wednesday,Subscriber
8.424666667,8,18,Wednesday,Subscriber
13.05521667,8,18,Wednesday,Subscriber
18.73033333,8,17,Wednesday,Subscriber
14.02515,8,17,Wednesday,Subscriber
7.460933333,8,17,Wednesday,Subscriber
19.1887,8,17,Wednesday,Subscriber
31.25766667,8,17,Wednesday,Customer
6.914533333,8,17,Wednesday,Subscriber
17.81803333,8,17,Wednesday,Subscriber
5.385716667,8,17,Wednesday,Subscriber
9.501633333,8,17,Wednesday,Subscriber
67.01416667,8,17,Wednesday,Customer
22.38993333,8,17,Wednesday,Customer
8.53815,8,17,Wednesday,Subscriber
4.565866667,8,17,Wednesday,Subscriber
7.817116667,8,17,Wednesday,Subscriber
14.69545,8,17,Wednesday,Customer
7.177683333,8,17,Wednesday,Customer
16.43441667,8,17,Wednesday,Subscriber
6.4494,8,17,Wednesday,Subscriber
14.06186667,8,17,Wednesday,Subscriber
174.1822333,8,17,Wednesday,Customer
11.37418333,8,17,Wednesday,Customer
14.00538333,8,17,Wednesday,Subscriber
7.486933333,8,17,Wednesday,Subscriber
5.998016667,8,17,Wednesday,Subscriber
9.598766667,8,17,Wednesday,Customer
29.70728333,8,17,Wednesday,Subscriber
23.39375,8,17,Wednesday,Customer
17.8111,8,17,Wednesday,Subscriber
5.206766667,8,17,Wednesday,Subscriber
14.43125,8,17,Wednesday,Subscriber
17.67058333,8,16,Wednesday,Subscriber
16.56256667,8,16,Wednesday,Subscriber
12.30681667,8,16,Wednesday,Subscriber
15.90398333,8,16,Wednesday,Subscriber
10.99885,8,16,Wednesday,Subscriber
20.4409,8,16,Wednesday,Customer
10.2107,8,16,Wednesday,Subscriber
3.163366667,8,16,Wednesday,Subscriber
11.4696,8,16,Wednesday,Subscriber
63.44925,8,16,Wednesday,Customer
17.5056,8,16,Wednesday,Subscriber
3.6343,8,16,Wednesday,Subscriber
13.6751,8,16,Wednesday,Customer
14.23698333,8,16,Wednesday,Subscriber
19.9076,8,16,Wednesday,Subscriber
51.05403333,8,16,Wednesday,Subscriber
9.495933333,8,16,Wednesday,Subscriber
4.507133333,8,15,Wednesday,Subscriber
5.266483333,8,15,Wednesday,Subscriber
2.718366667,8,15,Wednesday,Subscriber
10.93683333,8,15,Wednesday,Subscriber
43.21351667,8,15,Wednesday,Customer
34.21798333,8,15,Wednesday,Subscriber
11.9059,8,15,Wednesday,Subscriber
9.3511,8,15,Wednesday,Subscriber
9.00165,8,15,Wednesday,Subscriber
4.8328,8,15,Wednesday,Subscriber
3.222,8,15,Wednesday,Subscriber
25.17841667,8,15,Wednesday,Customer
12.67293333,8,15,Wednesday,Subscriber
11.33186667,8,15,Wednesday,Subscriber
14.30338333,8,15,Wednesday,Subscriber
9.719816667,8,14,Wednesday,Subscriber
91.78808333,8,14,Wednesday,Customer
133.657,8,14,Wednesday,Customer
12.84093333,8,14,Wednesday,Subscriber
12.72325,8,14,Wednesday,Customer
9.093333333,8,13,Wednesday,Customer
6.083916667,8,13,Wednesday,Subscriber
16.84338333,8,13,Wednesday,Subscriber
2.483183333,8,13,Wednesday,Subscriber
15.37901667,8,13,Wednesday,Subscriber
105.4672,8,12,Wednesday,Customer
111.7840167,8,12,Wednesday,Customer
10.64161667,8,12,Wednesday,Subscriber
14.85535,8,12,Wednesday,Customer
3.391133333,8,12,Wednesday,Subscriber
31.25093333,8,12,Wednesday,Customer
8.5491,8,12,Wednesday,Subscriber
13.39136667,8,12,Wednesday,Subscriber
10.58805,8,12,Wednesday,Subscriber
18.2806,8,11,Wednesday,Customer
14.6024,8,11,Wednesday,Customer
11.14353333,8,11,Wednesday,Subscriber
34.62248333,8,11,Wednesday,Subscriber
6.248266667,8,11,Wednesday,Subscriber
1.916666667,8,11,Wednesday,Subscriber
9.096916667,8,10,Wednesday,Subscriber
13.28276667,8,10,Wednesday,Subscriber
5.3596,8,10,Wednesday,Subscriber
9.727216667,8,10,Wednesday,Subscriber
9.827883333,8,10,Wednesday,Subscriber
34.49861667,8,10,Wednesday,Customer
2.667983333,8,10,Wednesday,Subscriber
8.844283333,8,10,Wednesday,Customer
3.965683333,8,10,Wednesday,Subscriber
39.40678333,8,10,Wednesday,Customer
14.55386667,8,10,Wednesday,Subscriber
9.709416667,8,10,Wednesday,Subscriber
23.63308333,8,10,Wednesday,Customer
2.5002,8,9,Wednesday,Subscriber
7.243566667,8,9,Wednesday,Subscriber
14.55751667,8,9,Wednesday,Subscriber
13.9789,8,9,Wednesday,Subscriber
9.113616667,8,9,Wednesday,Subscriber
23.37841667,8,9,Wednesday,Subscriber
